,Name,Nationality,Position,Team,Age,Matches Played,Starts,Minutes,Goals,Assists,Penalties,Penalty Attempts,Yellow Cards,Red Cards,xG,xA
539,claudio yacob,ARG,MF,West Brom,30,16,9,903,0,0,0,0,5,0,0.5,0.0
540,deandre yedlin,USA,DF,Newcastle Utd,24,34,31,"2,845",0,2,0,0,5,0,0.2,2.0
541,maya yoshida,JPN,DF,Southampton,28,24,23,"2,051",2,0,0,0,3,2,2.0,0.4
542,ashley young,ENG,DF,Manchester Utd,32,30,28,"2,442",2,4,0,0,7,0,0.8,3.6
543,pablo zabaleta,ARG,"DF,MF",West Ham,32,37,37,"3,289",0,1,0,0,9,0,0.4,0.9
544,wilfried zaha,CIV,"FW,MF",Crystal Palace,24,29,28,"2,549",9,3,0,0,5,0,9.2,4.7
545,,,,,,,,,,,,,,,,
546,davide zappacosta,ITA,"DF,MF",Chelsea,25,22,12,"1,098",1,1,0,0,0,0,1.4,1.3
547,marvin zeegelaar,NED,DF,Watford,26,12,12,994,0,1,0,0,4,1,0.0,1.0
548,oleksandr zinchenko,UKR,DF,Manchester City,20,8,6,532,0,0,0,0,1,0,0.1,0.4
